,cumsum,log10_cumsum,rolling,log10_rolling
2020-07-19,9508,3.978,213.14285714285714,2.329
2020-07-20,9681,3.986,220.28571428571428,2.343
2020-07-21,9918,3.996,233.71428571428572,2.369
2020-07-22,10160,4.007,244.57142857142858,2.388
2020-07-23,10526,4.022,255.85714285714286,2.408
2020-07-24,10787,4.033,251.14285714285714,2.4
2020-07-25,11083,4.045,251.85714285714286,2.401
2020-07-26,11323,4.054,259.2857142857143,2.414
2020-07-27,11455,4.059,253.42857142857142,2.404
2020-07-28,11726,4.069,258.2857142857143,2.412
2020-07-29,11978,4.078,259.7142857142857,2.414
2020-07-30,12346,4.092,260.0,2.415
2020-07-31,12809,4.108,288.85714285714283,2.461
2020-08-01,13285,4.123,314.57142857142856,2.498
2020-08-02,13578,4.133,322.14285714285717,2.508
2020-08-03,13841,4.141,340.85714285714283,2.533
2020-08-04,14150,4.151,346.2857142857143,2.539
2020-08-05,14415,4.159,348.14285714285717,2.542
2020-08-06,14776,4.17,347.14285714285717,2.541
2020-08-07,15240,4.183,347.2857142857143,2.541
2020-08-08,15672,4.195,341.0,2.533
2020-08-09,16003,4.204,346.42857142857144,2.54
2020-08-10,16201,4.21,337.14285714285717,2.528
2020-08-11,16392,4.215,320.2857142857143,2.506
2020-08-12,16616,4.221,314.42857142857144,2.498
2020-08-13,16827,4.226,293.0,2.467
2020-08-14,17218,4.236,282.57142857142856,2.451
2020-08-15,17605,4.246,276.14285714285717,2.441
2020-08-16,17865,4.252,266.0,2.425
2020-08-17,18029,4.256,261.14285714285717,2.417
2020-08-18,18238,4.261,263.7142857142857,2.421
2020-08-19,18426,4.265,258.57142857142856,2.413
2020-08-20,18769,4.273,277.42857142857144,2.443
2020-08-21,19029,4.279,258.7142857142857,2.413
2020-08-22,19290,4.285,240.71428571428572,2.382
2020-08-23,19503,4.29,234.0,2.369
2020-08-24,19599,4.292,224.28571428571428,2.351
2020-08-25,19784,4.296,220.85714285714286,2.344
2020-08-26,20022,4.302,228.0,2.358
2020-08-27,20277,4.307,215.42857142857142,2.333
2020-08-28,20529,4.312,214.28571428571428,2.331
2020-08-29,20776,4.318,212.28571428571428,2.327
2020-08-30,20924,4.321,203.0,2.307
2020-08-31,21024,4.323,203.57142857142858,2.309
2020-09-01,21195,4.326,201.57142857142858,2.304
2020-09-02,21338,4.329,188.0,2.274
2020-09-03,21549,4.333,181.71428571428572,2.259
2020-09-04,21685,4.336,165.14285714285714,2.218
2020-09-05,21870,4.34,156.28571428571428,2.194
2020-09-06,21987,4.342,151.85714285714286,2.181
2020-09-07,22065,4.344,148.71428571428572,2.172
2020-09-08,22236,4.347,148.71428571428572,2.172
2020-09-09,22386,4.35,149.71428571428572,2.175
2020-09-10,22664,4.355,159.28571428571428,2.202
2020-09-11,22857,4.359,167.42857142857142,2.224
2020-09-12,23084,4.363,173.42857142857142,2.239
2020-09-13,23230,4.366,177.57142857142858,2.249
2020-09-14,23311,4.368,178.0,2.25
2020-09-15,23502,4.371,180.85714285714286,2.257
2020-09-16,23665,4.374,182.71428571428572,2.262
2020-09-17,23837,4.377,167.57142857142858,2.224
2020-09-18,24059,4.381,171.71428571428572,2.235
2020-09-19,24280,4.385,170.85714285714286,2.233
2020-09-20,24443,4.388,173.28571428571428,2.239
2020-09-21,24541,4.39,175.71428571428572,2.245
2020-09-22,24629,4.391,161.0,2.207
2020-09-23,24688,4.392,146.14285714285714,2.165
2020-09-24,24883,4.396,149.42857142857142,2.174
2020-09-25,25078,4.399,145.57142857142858,2.163
2020-09-26,25348,4.404,152.57142857142858,2.183
2020-09-27,25492,4.406,149.85714285714286,2.176
2020-09-28,25570,4.408,147.0,2.167
2020-09-29,25782,4.411,164.71428571428572,2.217
2020-09-30,25976,4.415,184.0,2.265
2020-10-01,26211,4.418,189.71428571428572,2.278
2020-10-02,26407,4.422,189.85714285714286,2.278
2020-10-03,26615,4.425,181.0,2.258
2020-10-04,26724,4.427,176.0,2.246
2020-10-05,26790,4.428,174.28571428571428,2.241
2020-10-06,26967,4.431,169.28571428571428,2.229
2020-10-07,27110,4.433,162.0,2.21
2020-10-08,27358,4.437,163.85714285714286,2.214
2020-10-09,27563,4.44,165.14285714285714,2.218
2020-10-10,27813,4.444,171.14285714285714,2.233
2020-10-11,27959,4.447,176.42857142857142,2.247
2020-10-12,28037,4.448,178.14285714285714,2.251
2020-10-13,28204,4.45,176.71428571428572,2.247
2020-10-14,28383,4.453,181.85714285714286,2.26
2020-10-15,28668,4.457,187.14285714285714,2.272
2020-10-16,28858,4.46,185.0,2.267
2020-10-17,29093,4.464,182.85714285714286,2.262
2020-10-18,29225,4.466,180.85714285714286,2.257
2020-10-19,29303,4.467,180.85714285714286,2.257
2020-10-20,29442,4.469,176.85714285714286,2.248
2020-10-21,29593,4.471,172.85714285714286,2.238
2020-10-22,29782,4.474,159.14285714285714,2.202
2020-10-23,29970,4.477,158.85714285714286,2.201
2020-10-24,30176,4.48,154.71428571428572,2.19
2020-10-25,30301,4.481,153.71428571428572,2.187
2020-10-26,30405,4.483,157.42857142857142,2.197
2020-10-27,30565,4.485,160.42857142857142,2.205
2020-10-28,30738,4.488,163.57142857142858,2.214
2020-10-29,30960,4.491,168.28571428571428,2.226
2020-10-30,31168,4.494,171.14285714285714,2.233
2020-10-31,31384,4.497,172.57142857142858,2.237
2020-11-01,31500,4.498,171.28571428571428,2.234
2020-11-02,31587,4.5,168.85714285714286,2.228
2020-11-03,31798,4.502,176.14285714285714,2.246
2020-11-04,31920,4.504,168.85714285714286,2.228
2020-11-05,32190,4.508,175.71428571428572,2.245
2020-11-06,32433,4.511,180.71428571428572,2.257
2020-11-07,32727,4.515,191.85714285714286,2.283
2020-11-08,33105,4.52,229.28571428571428,2.36
2020-11-09,33230,4.522,234.71428571428572,2.371
2020-11-10,33556,4.526,251.14285714285714,2.4
2020-11-11,33873,4.53,279.0,2.446
2020-11-12,34266,4.535,296.57142857142856,2.472
2020-11-13,34641,4.54,315.42857142857144,2.499
2020-11-14,34992,4.544,323.57142857142856,2.51
2020-11-15,35247,4.547,306.0,2.486
2020-11-16,35427,4.549,313.85714285714283,2.497
2020-11-17,35725,4.553,309.85714285714283,2.491
2020-11-18,36218,4.559,335.0,2.525
2020-11-19,36752,4.565,355.14285714285717,2.55
2020-11-20,37274,4.571,376.14285714285717,2.575
